Tv2C	Sal2	Sbeox2PS	PrdE
-0.601	32.0319	8.34335	73.641
-0.6009	32.031	8.34339	73.675
-0.6014	32.0322	8.34343	73.699
-0.6015	32.0322	8.34346	73.709
-0.6024	32.0333	8.3436	73.763
-0.6027	32.0335	8.34366	73.79
-0.6029	32.0337	8.34369	73.792
-0.6029	32.0336	8.3437	73.83
-0.6025	32.033	8.34363	73.831
-0.6025	32.0326	8.34364	73.854
-0.6036	32.0346	8.34379	73.9
-0.6019	32.0344	8.34342	73.912
-0.6036	32.0357	8.34372	73.915
-0.6009	32.0369	8.34304	73.945
-0.6006	32.045	8.34252	73.976
-0.5983	32.0433	8.3421	73.992
-0.5965	32.0435	8.34168	74.01
-0.5952	32.0502	8.34101	74.056
-0.5945	32.0538	8.34063	74.083
-0.594	32.0556	8.34043	74.106
-0.5937	32.057	8.34027	74.123
-0.5935	32.0576	8.34021	74.139
-0.5933	32.0594	8.34005	74.148
-0.5931	32.0595	8.34	74.203
-0.5931	32.0606	8.33993	74.223
-0.5931	32.0598	8.33999	74.231
-0.593	32.0604	8.33993	74.263
-0.5927	32.0605	8.33985	74.287
-0.5928	32.0609	8.33986	74.312
-0.5929	32.0618	8.33983	74.349
-0.5928	32.0617	8.33981	74.371
-0.5931	32.0628	8.33982	74.388
-0.5931	32.0621	8.33984	74.402
-0.593	32.0623	8.33982	74.436
-0.5933	32.0628	8.33985	74.454
-0.5932	32.0631	8.33983	74.456
-0.593	32.0626	8.33979	74.479
-0.593	32.063	8.33978	74.519
-0.5931	32.0631	8.33979	74.535
-0.593	32.0631	8.33978	74.562
-0.5928	32.0623	8.33976	74.586
-0.5929	32.0632	8.33975	74.641
-0.5929	32.0632	8.33975	74.643
-0.5929	32.063	8.33974	74.649
-0.5927	32.0633	8.3397	74.667
-0.5926	32.0636	8.33966	74.7
-0.5928	32.0635	8.3397	74.714
-0.5928	32.0637	8.3397	74.756
-0.5927	32.0633	8.33968	74.768
-0.5926	32.0636	8.33965	74.778
-0.5927	32.0638	8.33966	74.809
-0.5927	32.0638	8.33966	74.828
-0.5926	32.0632	8.33968	74.857
-0.5927	32.0633	8.3397	74.871
-0.5926	32.0635	8.33966	74.883
-0.5927	32.064	8.33965	74.913
-0.5924	32.0636	8.3396	74.925
-0.5924	32.0639	8.3396	74.959
-0.5924	32.0639	8.3396	74.984
-0.5924	32.0643	8.33957	75.004
-0.5924	32.0651	8.33953	75.028
-0.5922	32.0647	8.33949	75.045
-0.5922	32.0644	8.33951	75.079
-0.5921	32.065	8.33947	75.106
-0.592	32.0648	8.33944	75.124
-0.5921	32.0653	8.33944	75.153
-0.5921	32.0655	8.33943	75.171
-0.592	32.065	8.33945	75.192
-0.5921	32.0655	8.33943	75.225
-0.5919	32.0652	8.3394	75.248
-0.592	32.0655	8.3394	75.265
-0.5917	32.0657	8.33933	75.29
-0.5915	32.0655	8.3393	75.308
-0.5916	32.0653	8.33932	75.325
-0.5916	32.0659	8.33931	75.349
-0.5915	32.0658	8.33929	75.392
-0.5916	32.0658	8.33931	75.399
-0.5915	32.0656	8.33928	75.41
-0.5916	32.0661	8.33929	75.422
-0.5914	32.0658	8.33927	75.469
-0.5914	32.0658	8.33926	75.492
-0.5915	32.066	8.33926	75.508
-0.5914	32.0663	8.33923	75.542
-0.5912	32.0663	8.33919	75.561
-0.5914	32.0662	8.33922	75.596
-0.5912	32.0669	8.33916	75.596
-0.5912	32.0666	8.33918	75.624
-0.5911	32.0669	8.33912	75.664
-0.5913	32.066	8.33923	75.685
-0.5913	32.0668	8.33918	75.702
-0.5914	32.0671	8.33918	75.74
-0.5915	32.0676	8.33917	75.743
-0.5915	32.0684	8.33912	75.755
-0.5912	32.0692	8.33903	75.81
-0.5915	32.069	8.33909	75.81
-0.5915	32.0692	8.33908	75.838
-0.5911	32.0692	8.33899	75.868
-0.591	32.0697	8.33895	75.881
-0.591	32.0704	8.33889	75.914
-0.591	32.0701	8.33892	75.948
-0.591	32.0704	8.3389	75.983
-0.5908	32.0713	8.33881	75.983
-0.5907	32.0709	8.3388	75.995
-0.5904	32.0706	8.33877	76.054
-0.5902	32.0715	8.33867	76.057
-0.5903	32.0721	8.33865	76.075
-0.5903	32.0733	8.33858	76.099
-0.5901	32.0732	8.33853	76.105
-0.5899	32.0739	8.33846	76.121
-0.59	32.0738	8.33847	76.144
-0.5896	32.0739	8.33838	76.164
-0.5897	32.0738	8.33841	76.214
-0.5895	32.0747	8.33833	76.23
-0.5897	32.0745	8.33836	76.237
-0.5895	32.075	8.3383	76.269
-0.5895	32.0751	8.33831	76.308
-0.5894	32.0746	8.3383	76.312
-0.5894	32.0749	8.33828	76.316
-0.5893	32.0748	8.33827	76.351
-0.5893	32.0753	8.33825	76.39
-0.5891	32.0753	8.33818	76.4
-0.589	32.0758	8.33814	76.424
-0.5888	32.076	8.33809	76.462
-0.5887	32.0762	8.33806	76.485
-0.5887	32.0768	8.33801	76.498
-0.5887	32.0774	8.33798	76.531
-0.5884	32.0771	8.33793	76.579
-0.5881	32.077	8.33787	76.588
-0.5878	32.0775	8.33778	76.596
-0.5875	32.0776	8.33771	76.622
-0.5875	32.0782	8.33768	76.648
-0.5871	32.0782	8.33759	76.67
-0.5869	32.0786	8.33751	76.67
-0.5868	32.0789	8.33747	76.698
-0.5864	32.0796	8.33733	76.734
-0.5862	32.0815	8.33718	76.745
-0.5857	32.0821	8.33704	76.781
-0.5853	32.0825	8.33693	76.781
-0.5849	32.0834	8.33679	76.814
-0.5842	32.0837	8.33661	76.849
-0.5837	32.0844	8.33645	76.849
-0.5827	32.0851	8.33619	76.901
-0.5834	32.085	8.33636	76.915
-0.5822	32.0854	8.33607	76.936
-0.582	32.0856	8.336	76.968
-0.5816	32.0855	8.33593	76.971
-0.581	32.0851	8.33581	77.005
-0.5802	32.0852	8.33564	77.032
-0.5786	32.0855	8.33525	77.065
-0.5797	32.0855	8.33549	77.066
-0.5777	32.0862	8.335	77.086
-0.5771	32.0865	8.33486	77.109
-0.5766	32.0873	8.3347	77.129
-0.5759	32.0873	8.33453	77.14
-0.5755	32.0877	8.33443	77.188
-0.5752	32.0884	8.33432	77.191
-0.575	32.0894	8.3342	77.214
-0.5749	32.0898	8.33417	77.266
-0.5745	32.0903	8.33406	77.281
-0.5748	32.0914	8.33405	77.32
-0.5742	32.0906	8.33397	77.325
-0.5743	32.0912	8.33397	77.349
-0.5741	32.0913	8.3339	77.358
-0.5741	32.0923	8.33386	77.409
-0.5738	32.0923	8.33378	77.439
-0.5736	32.0922	8.33374	77.457
-0.5739	32.092	8.33383	77.459
-0.5735	32.0925	8.33371	77.508
-0.5734	32.0928	8.33366	77.512
-0.5732	32.093	8.33361	77.514
-0.573	32.0932	8.33356	77.54
-0.5729	32.0932	8.33353	77.569
-0.573	32.0942	8.3335	77.609
-0.5733	32.0943	8.33356	77.631
-0.5734	32.0944	8.33357	77.636
-0.5733	32.0949	8.33352	77.667
-0.5734	32.0953	8.33351	77.697
-0.5734	32.0951	8.33354	77.71
-0.5732	32.095	8.3335	77.71
-0.5734	32.0956	8.33351	77.729
-0.5733	32.0954	8.3335	77.761
-0.5735	32.0957	8.33351	77.771
-0.5735	32.0958	8.3335	77.813
-0.5734	32.0959	8.33348	77.83
-0.573	32.0958	8.3334	77.841
-0.5734	32.0959	8.33349	77.853
-0.5729	32.0962	8.33335	77.883
-0.5725	32.0971	8.33322	77.889
-0.5722	32.0972	8.33315	77.906
-0.5722	32.0981	8.33308	77.951
-0.5715	32.098	8.33294	77.983
-0.5712	32.0982	8.33287	77.987
-0.5708	32.0984	8.33276	78.028
-0.5695	32.0981	8.33248	78.048
-0.5689	32.099	8.33229	78.058
-0.5677	32.0991	8.33202	78.098
-0.5664	32.0995	8.3317	78.109
-0.5646	32.0984	8.33135	78.146
-0.5628	32.099	8.33092	78.147
-0.5614	32.0996	8.33057	78.181
-0.5594	32.1013	8.33004	78.206
-0.5603	32.1005	8.33027	78.212
-0.5583	32.1014	8.32978	78.253
-0.5571	32.1018	8.32948	78.27
-0.5551	32.1037	8.32892	78.275
-0.5563	32.1025	8.32927	78.301
-0.5544	32.1048	8.3287	78.316
-0.5542	32.1055	8.32861	78.348
-0.5542	32.1062	8.32858	78.36
-0.5539	32.1059	8.32853	78.385
-0.5537	32.1059	8.32848	78.4
-0.5538	32.1065	8.32847	78.435
-0.5538	32.1068	8.32845	78.441
-0.5538	32.1067	8.32847	78.488
-0.5535	32.107	8.32838	78.499
-0.5537	32.1067	8.32844	78.503
-0.5538	32.1085	8.32837	78.538
-0.5547	32.1097	8.32849	78.574
-0.5557	32.1107	8.32865	78.609
-0.5561	32.1109	8.32874	78.616
-0.5559	32.11	8.32874	78.638
-0.5554	32.11	8.32863	78.671
-0.5551	32.1101	8.32856	78.677
-0.5548	32.111	8.32844	78.718
-0.5546	32.1113	8.32838	78.737
-0.5546	32.1123	8.32833	78.752
-0.5543	32.113	8.32822	78.767
-0.5544	32.1137	8.32821	78.789
-0.5543	32.1136	8.32818	78.812
-0.5543	32.114	8.32816	78.832
-0.554	32.1139	8.32809	78.868
-0.5541	32.1138	8.32812	78.882
-0.5539	32.1141	8.32806	78.907
-0.554	32.1143	8.32807	78.94
-0.5542	32.1149	8.32808	78.958
-0.5548	32.1157	8.32816	78.992
-0.5554	32.1162	8.32829	78.996
-0.5583	32.1176	8.32884	79.022
-0.5569	32.1168	8.32857	79.034
-0.559	32.1178	8.32899	79.062
-0.5603	32.1184	8.32924	79.085
-0.5616	32.1191	8.32951	79.102
-0.5624	32.1183	8.32974	79.138
-0.5619	32.1187	8.3296	79.145
-0.5624	32.1183	8.32972	79.147
-0.5618	32.118	8.32962	79.214
-0.5616	32.1196	8.32947	79.221
-0.561	32.1188	8.32938	79.23
-0.5606	32.1196	8.32926	79.259
-0.5608	32.1194	8.3293	79.267
-0.5608	32.1203	8.32925	79.305
-0.5608	32.1206	8.32925	79.327
-0.5611	32.121	8.32929	79.356
-0.5612	32.1211	8.32931	79.381
-0.5613	32.1215	8.32929	79.388
-0.5614	32.121	8.32934	79.4
-0.5614	32.1213	8.32935	79.443
-0.5613	32.121	8.32934	79.446
-0.5612	32.1208	8.32931	79.47
-0.5612	32.1207	8.32932	79.5
-0.561	32.1203	8.32931	79.52
-0.5608	32.1209	8.32922	79.553
-0.5597	32.1207	8.32899	79.565
-0.5604	32.1208	8.32914	79.568
-0.5593	32.1211	8.32889	79.617
-0.5587	32.1205	8.32878	79.634
-0.5585	32.1209	8.32869	79.653
-0.5584	32.1214	8.32865	79.695
-0.5584	32.1216	8.32865	79.71
-0.5587	32.1222	8.32868	79.73
-0.5589	32.1229	8.32867	79.755
-0.5593	32.123	8.32877	79.779
-0.5592	32.123	8.32875	79.788
-0.5594	32.1235	8.32877	79.851
-0.5596	32.1239	8.32879	79.852
-0.5597	32.1221	8.32891	79.872
-0.56	32.1242	8.32886	79.905
-0.5595	32.1234	8.32879	79.918
-0.56	32.1247	8.32882	79.951
-0.5604	32.1245	8.32893	79.972
-0.5601	32.1243	8.32888	79.977
-0.561	32.1254	8.329	80.007
-0.5612	32.1255	8.32905	80.026
-0.5618	32.1257	8.32916	80.05
-0.5623	32.1261	8.32926	80.064
-0.5622	32.1256	8.32928	80.073
-0.5626	32.1261	8.32933	80.124
-0.5629	32.1263	8.32939	80.139
-0.5632	32.1268	8.32942	80.148
-0.5639	32.1276	8.32955	80.178
-0.565	32.128	8.32976	80.178
-0.5655	32.1279	8.32988	80.22
-0.5654	32.1275	8.32989	80.224
-0.565	32.1266	8.32984	80.27
-0.5647	32.1276	8.32971	80.303
-0.564	32.1276	8.32957	80.314
-0.5635	32.127	8.32949	80.321
-0.5631	32.1272	8.32939	80.359
-0.5625	32.1269	8.32926	80.367
-0.5619	32.1274	8.3291	80.389
-0.5619	32.1281	8.32905	80.407
-0.5614	32.1279	8.32896	80.454
-0.5611	32.1276	8.32891	80.456
-0.5607	32.1277	8.32881	80.507
-0.5603	32.1281	8.32871	80.508
-0.5601	32.1284	8.32862	80.536
-0.5599	32.1293	8.32854	80.537
-0.5597	32.1293	8.3285	80.582
-0.5597	32.1296	8.32848	80.595
-0.5596	32.13	8.32842	80.606
-0.5593	32.1299	8.32839	80.623
-0.5588	32.129	8.32831	80.667
-0.5586	32.1298	8.32822	80.674
-0.5579	32.1295	8.32807	80.685
-0.5575	32.1293	8.328	80.727
-0.5571	32.1298	8.3279	80.752
-0.556	32.1289	8.32769	80.764
-0.5549	32.1283	8.32748	80.79
-0.5542	32.1291	8.32726	80.817
-0.5527	32.1295	8.32692	80.822
-0.5511	32.1308	8.32647	80.879
-0.5518	32.1296	8.32671	80.889
-0.5506	32.1312	8.32634	80.908
-0.5502	32.1317	8.32622	80.916
-0.5494	32.1322	8.32602	80.947
-0.5492	32.1331	8.32593	80.973
-0.5487	32.1329	8.32583	80.991
-0.5488	32.1332	8.32582	81.023
-0.5482	32.1334	8.32567	81.029
-0.5485	32.1333	8.32575	81.034
-0.5476	32.1331	8.32556	81.073
-0.5469	32.1339	8.32536	81.106
-0.5466	32.1344	8.32526	81.106
-0.5459	32.1337	8.32516	81.14
-0.5452	32.1335	8.32499	81.146
-0.5448	32.134	8.32488	81.184
-0.5445	32.135	8.32475	81.217
-0.5442	32.1354	8.32466	81.224
-0.5437	32.1354	8.32456	81.24
-0.5435	32.136	8.32448	81.283
-0.5434	32.1365	8.32443	81.315
-0.5432	32.1363	8.32438	81.338
-0.541	32.1347	8.32399	81.343
-0.542	32.1354	8.32418	81.365
-0.5405	32.1355	8.32383	81.381
-0.5399	32.1358	8.32369	81.388
-0.5397	32.1366	8.32358	81.443
-0.5394	32.1365	8.32352	81.454
-0.539	32.1366	8.32343	81.469
-0.5389	32.1369	8.32339	81.479
-0.5384	32.1366	8.3233	81.52
-0.5375	32.1365	8.32311	81.552
-0.5383	32.1374	8.32322	81.56
-0.5373	32.1369	8.32303	81.571
-0.5367	32.1373	8.32288	81.606
-0.5365	32.1378	8.32281	81.614
-0.5368	32.1382	8.32284	81.655
-0.5366	32.1385	8.32277	81.655
-0.5368	32.1385	8.32282	81.676
-0.5368	32.1393	8.32279	81.727
-0.537	32.1388	8.32286	81.746
-0.5375	32.1395	8.32292	81.772
-0.5376	32.139	8.32298	81.788
-0.5375	32.1391	8.32296	81.799
-0.538	32.1397	8.32302	81.828
-0.538	32.1395	8.32305	81.862
-0.5369	32.1389	8.32283	81.879
-0.5378	32.1394	8.32301	81.882
-0.5356	32.1378	8.3226	81.901
-0.535	32.1378	8.32246	81.943
-0.5341	32.1383	8.32224	81.963
-0.5333	32.1399	8.32196	81.988
-0.5334	32.1387	8.32206	81.99
-0.5328	32.1397	8.32187	82.009
-0.5324	32.1396	8.32177	82.043
-0.5323	32.1409	8.32168	82.047
-0.532	32.1404	8.32165	82.093
-0.5322	32.1408	8.32167	82.094
-0.5324	32.1413	8.32169	82.115
-0.5326	32.1414	8.32173	82.161
-0.5326	32.1407	8.32176	82.172
-0.5327	32.141	8.32177	82.19
-0.5335	32.1411	8.32194	82.23
-0.5337	32.1419	8.32195	82.243
-0.5342	32.1417	8.32207	82.245
-0.5343	32.1418	8.32209	82.272
-0.5334	32.14	8.32199	82.301
-0.5328	32.1401	8.32185	82.306
-0.5322	32.1408	8.32168	82.356
-0.5318	32.1412	8.32155	82.362
-0.5319	32.1415	8.32157	82.384
-0.532	32.142	8.32154	82.416
-0.5318	32.1418	8.32152	82.434
-0.5317	32.1418	8.3215	82.462
-0.5318	32.1415	8.32152	82.477
-0.532	32.1423	8.32153	82.503
-0.5319	32.1419	8.32153	82.506
-0.5318	32.1415	8.32154	82.517
-0.5318	32.142	8.3215	82.567
-0.5321	32.1421	8.32157	82.568
-0.531	32.1408	8.3214	82.588
-0.5299	32.14	8.32119	82.633
-0.5296	32.1408	8.32108	82.663
-0.53	32.1421	8.32108	82.688
-0.5304	32.1426	8.32116	82.694
-0.5307	32.1427	8.32122	82.713
-0.531	32.142	8.32133	82.747
-0.5306	32.1416	8.32126	82.763
-0.5304	32.1413	8.32123	82.791
-0.5307	32.1426	8.32123	82.791
-0.5307	32.1428	8.32121	82.821
-0.531	32.1426	8.32128	82.843
-0.5309	32.1424	8.32128	82.85
-0.5311	32.1427	8.32132	82.868
-0.5313	32.1431	8.32134	82.903
-0.5311	32.1426	8.32132	82.913
-0.5307	32.1421	8.32126	82.948
-0.5307	32.1426	8.32122	82.987
-0.531	32.143	8.32127	82.995
-0.5312	32.1434	8.32128	83.009
-0.5297	32.1417	8.32105	83.037
-0.5262	32.1375	8.3205	83.054
-0.5259	32.1432	8.32011	83.086
-0.5259	32.1399	8.32032	83.095
-0.5248	32.1413	8.31998	83.127
-0.5244	32.1408	8.31993	83.149
-0.5227	32.14	8.31958	83.157
-0.524	32.1423	8.31975	83.194
-0.5253	32.1448	8.3199	83.224
-0.5271	32.1449	8.32029	83.241
-0.5275	32.1432	8.32048	83.248
-0.5274	32.1421	8.32052	83.272
-0.5278	32.1418	8.32062	83.31
-0.5269	32.1403	8.3205	83.313
-0.5223	32.1387	8.31958	83.341
-0.5244	32.1388	8.32004	83.356
-0.5215	32.1408	8.31926	83.361
-0.5207	32.1419	8.31902	83.392
-0.5205	32.1422	8.31896	83.413
-0.521	32.1436	8.319	83.428
-0.5215	32.1432	8.31913	83.445
-0.5212	32.1428	8.31908	83.46
-0.5202	32.1418	8.31891	83.493
-0.5196	32.1414	8.31881	83.513
-0.5199	32.1424	8.31881	83.534
-0.5205	32.1438	8.31888	83.549
-0.5207	32.1437	8.31892	83.597
-0.5207	32.1435	8.31893	83.606
-0.5208	32.1443	8.31892	83.627
-0.5208	32.1441	8.31892	83.662
-0.5208	32.1443	8.3189	83.662
-0.5209	32.1445	8.31893	83.69
-0.5208	32.1443	8.31891	83.732
-0.5209	32.1444	8.31892	83.738
-0.5201	32.1436	8.31878	83.777
-0.5187	32.142	8.31856	83.783
-0.5177	32.1419	8.31835	83.796
-0.5175	32.1434	8.31821	83.831
-0.5181	32.1446	8.31829	83.839
-0.5181	32.1449	8.31827	83.849
-0.5185	32.1452	8.31833	83.87
-0.5185	32.1457	8.31832	83.903
-0.518	32.1456	8.31821	83.932
-0.5184	32.1455	8.3183	83.944
-0.5176	32.1457	8.31811	83.968
-0.517	32.1467	8.31793	83.975
-0.5168	32.1473	8.31784	84.011
-0.5166	32.1478	8.31776	84.021
-0.5164	32.148	8.3177	84.047
-0.5162	32.1483	8.31765	84.073
-0.5157	32.1481	8.31755	84.108
-0.5158	32.1491	8.31751	84.131
-0.5154	32.149	8.31744	84.146
-0.5154	32.1487	8.31746	84.172
-0.5152	32.1488	8.31741	84.191
-0.5153	32.1486	8.31744	84.194
-0.5154	32.1495	8.31741	84.225
-0.5153	32.1498	8.31737	84.227
-0.5152	32.1494	8.31736	84.256
-0.5155	32.1498	8.31741	84.277
-0.5154	32.1501	8.31738	84.323
-0.5155	32.1501	8.31739	84.328
-0.5157	32.1502	8.31742	84.362
-0.5157	32.1509	8.31738	84.373
-0.5156	32.1512	8.31735	84.385
-0.5158	32.1513	8.31739	84.399
-0.5158	32.1516	8.31737	84.448
-0.5157	32.1516	8.31734	84.471
-0.5158	32.1518	8.31736	84.497
-0.5158	32.1521	8.31735	84.5
-0.5159	32.1525	8.31735	84.518
-0.5162	32.1529	8.31739	84.539
-0.5157	32.1527	8.31729	84.569
-0.5159	32.1532	8.3173	84.569
-0.5162	32.1536	8.31735	84.618
-0.5161	32.1535	8.31732	84.633
-0.5157	32.1531	8.31726	84.651
-0.5154	32.1538	8.31716	84.668
-0.5149	32.1538	8.31704	84.695
-0.5149	32.1545	8.31701	84.718
-0.5152	32.1546	8.31706	84.72
-0.5149	32.1547	8.31699	84.741
-0.5146	32.1553	8.31689	84.771
-0.5147	32.1562	8.31687	84.801
-0.5148	32.1565	8.31686	84.812
-0.5145	32.1568	8.31679	84.831
-0.5143	32.1564	8.31675	84.842
-0.5139	32.1561	8.31669	84.86
-0.513	32.1565	8.31646	84.89
-0.5123	32.1564	8.31632	84.901
-0.5117	32.1569	8.31615	84.946
-0.5111	32.1568	8.31603	84.969
-0.5108	32.157	8.31595	84.976
-0.5102	32.1575	8.31579	85.002
-0.5095	32.1242	8.31752	85.041
-0.5097	32.1575	8.31567	85.052
-0.509	32.1348	8.3168	85.052
-0.5087	32.1586	8.31537	85.1
-0.5087	32.1593	8.31533	85.11
-0.5082	32.159	8.31526	85.124
-0.5083	32.1594	8.31524	85.156
-0.5081	32.1605	8.31514	85.182
-0.5079	32.1606	8.31508	85.21
-0.508	32.1606	8.31512	85.218
-0.5084	32.161	8.31518	85.218
-0.5079	32.1606	8.3151	85.258
-0.5081	32.1612	8.31511	85.293
-0.5081	32.1609	8.31511	85.293
-0.5079	32.1611	8.31506	85.313
-0.5082	32.1617	8.3151	85.35
-0.508	32.1608	8.3151	85.357
-0.5078	32.1612	8.31503	85.38
-0.5078	32.1608	8.31505	85.41
-0.5073	32.1614	8.31491	85.43
-0.5077	32.1616	8.31498	85.433
-0.5071	32.1606	8.3149	85.449
-0.5069	32.1615	8.31481	85.506
-0.5058	32.1612	8.31459	85.537
-0.5065	32.1616	8.31471	85.544
-0.5061	32.1616	8.31462	85.55
-0.5058	32.1617	8.31456	85.572
-0.5057	32.1621	8.31451	85.611
-0.5051	32.1614	8.31442	85.628
-0.5054	32.1615	8.31448	85.637
-0.5046	32.1611	8.31431	85.657
-0.5042	32.1614	8.31421	85.683
-0.5043	32.1612	8.31425	85.69
-0.5034	32.1621	8.31399	85.722
-0.5036	32.1609	8.3141	85.728
-0.5028	32.1615	8.31389	85.731
-0.5027	32.1618	8.31386	85.759
-0.5023	32.1617	8.31377	85.813
-0.5024	32.162	8.31377	85.831
-0.5023	32.1628	8.3137	85.836
-0.5022	32.1627	8.31369	85.849
-0.5022	32.1626	8.3137	85.884
-0.5021	32.163	8.31366	85.887
-0.5018	32.1631	8.31359	85.923
-0.502	32.1634	8.31361	85.958
-0.502	32.1631	8.31362	85.98
-0.5019	32.1633	8.31359	86.008
-0.5021	32.1636	8.31362	86.01
-0.5019	32.1634	8.31358	86.014
-0.502	32.1641	8.31357	86.074
-0.5019	32.1634	8.31358	86.09
-0.5015	32.1635	8.31348	86.125
-0.5015	32.1636	8.31348	86.126
-0.5007	32.1634	8.31332	86.143
-0.5001	32.1644	8.31312	86.181
-0.5005	32.1637	8.31325	86.193
-0.5	32.1643	8.31312	86.202
-0.4998	32.1651	8.31303	86.238
-0.5	32.165	8.31307	86.247
-0.4997	32.165	8.31299	86.265
-0.4995	32.1655	8.31293	86.299
-0.4997	32.1655	8.31296	86.299
-0.4992	32.1655	8.31285	86.308
-0.4987	32.1649	8.31279	86.341
-0.4988	32.1657	8.31277	86.348
-0.4988	32.1666	8.31272	86.408
-0.4988	32.1663	8.31272	86.414
-0.4989	32.1669	8.31271	86.416
-0.4986	32.1666	8.31266	86.452
-0.4987	32.1671	8.31265	86.477
-0.4987	32.1666	8.31268	86.485
-0.4985	32.1668	8.31263	86.513
-0.4986	32.1671	8.31263	86.548
-0.4987	32.1671	8.31265	86.571
-0.4986	32.1671	8.31263	86.575
-0.4987	32.1673	8.31263	86.608
-0.4986	32.1678	8.31258	86.625
-0.4985	32.1684	8.31254	86.632
-0.4984	32.1692	8.31246	86.659
-0.4976	32.1682	8.31235	86.683
-0.4969	32.1679	8.31222	86.712
-0.4951	32.1678	8.31182	86.748
-0.493	32.1678	8.31134	86.755
-0.4905	32.1684	8.31073	86.76
-0.4869	32.1681	8.30995	86.789
-0.4839	32.1694	8.30921	86.82
-0.4819	32.1717	8.30863	86.836
-0.481	32.1738	8.30831	86.85
-0.4804	32.1754	8.30808	86.887
-0.4801	32.1767	8.30794	86.901
-0.4794	32.1764	8.30781	86.916
-0.4786	32.1771	8.3076	86.946
-0.4777	32.1768	8.3074	86.97
-0.4761	32.1767	8.30704	86.971
-0.4756	32.1785	8.30682	86.981
-0.4754	32.1806	8.30667	87.001
-0.4738	32.1795	8.30639	87.052
-0.471	32.178	8.30584	87.077
-0.4686	32.1787	8.30526	87.083
-0.4673	32.1813	8.30481	87.108
-0.4665	32.1841	8.30448	87.124
-0.466	32.1855	8.30429	87.155
-0.4653	32.1866	8.30407	87.164
-0.464	32.1871	8.30376	87.184
-0.4647	32.187	8.30391	87.187
-0.463	32.1875	8.30351	87.205
-0.4625	32.1881	8.30336	87.253
-0.4616	32.188	8.30316	87.263
-0.4609	32.1886	8.30299	87.299
-0.4607	32.1891	8.30291	87.302
-0.4601	32.1896	8.30275	87.328
-0.4601	32.19	8.30271	87.363
-0.4601	32.1905	8.30268	87.394
-0.4602	32.1908	8.30269	87.423
-0.4599	32.1912	8.30261	87.426
-0.4587	32.1898	8.30241	87.429
-0.4571	32.1893	8.30209	87.479
-0.4562	32.19	8.30184	87.487
-0.4557	32.1905	8.3017	87.514
-0.4552	32.1916	8.30152	87.532
-0.4527	32.1908	8.30102	87.533
-0.4537	32.1905	8.30125	87.554
-0.452	32.1911	8.30084	87.568
-0.4523	32.193	8.3008	87.592
-0.4499	32.1914	8.30036	87.64
-0.4517	32.1933	8.30065	87.648
-0.4491	32.1922	8.30012	87.667
-0.448	32.194	8.29978	87.684
-0.4474	32.1939	8.29965	87.721
-0.4473	32.1948	8.29957	87.739
-0.4473	32.1954	8.29956	87.753
-0.4472	32.1956	8.29952	87.773
-0.4471	32.1957	8.29949	87.789
-0.4473	32.1963	8.29951	87.826
-0.4476	32.1973	8.29951	87.842
-0.448	32.1974	8.2996	87.85
-0.4484	32.1975	8.29968	87.855
-0.4486	32.1974	8.29971	87.914
-0.4484	32.1973	8.29968	87.921
-0.4485	32.1974	8.2997	87.934
-0.4488	32.1977	8.29975	87.946
-0.4488	32.1979	8.29974	87.973
-0.4489	32.1978	8.29977	87.994
-0.4489	32.1979	8.29975	88.013
-0.449	32.1982	8.29978	88.017
-0.4492	32.1976	8.29984	88.054
-0.449	32.198	8.29978	88.086
-0.4491	32.198	8.2998	88.098
-0.449	32.1982	8.29977	88.114
-0.4488	32.198	8.29972	88.122
-0.4484	32.1988	8.2996	88.149
-0.4483	32.199	8.29956	88.165
-0.4484	32.2	8.29953	88.172
-0.4483	32.2001	8.29951	88.225
-0.4484	32.2005	8.29949	88.225
-0.4486	32.2006	8.29954	88.254
-0.4487	32.201	8.29955	88.276
-0.4495	32.2021	8.29965	88.311
-0.4505	32.202	8.29989	88.311
-0.4518	32.2041	8.30006	88.327
-0.4542	32.2057	8.3005	88.368
-0.4555	32.2069	8.30072	88.389
-0.456	32.2069	8.30084	88.402
-0.4562	32.2069	8.30088	88.419
-0.4564	32.207	8.30093	88.455
-0.4568	32.2071	8.30101	88.462
-0.457	32.2075	8.30102	88.469
-0.4573	32.2078	8.30108	88.501
-0.4573	32.2078	8.30107	88.543
-0.4574	32.2076	8.3011	88.545
-0.4577	32.208	8.30117	88.584
-0.4576	32.2078	8.30114	88.607
-0.4575	32.2081	8.30111	88.609
-0.4577	32.2079	8.30116	88.627
-0.4576	32.2086	8.3011	88.654
-0.4576	32.209	8.30107	88.683
-0.4573	32.2088	8.30102	88.693
-0.4569	32.2086	8.30094	88.725
-0.4569	32.2087	8.30093	88.729
-0.4567	32.2091	8.30087	88.751
-0.4567	32.2094	8.30085	88.778
-0.4566	32.2095	8.30081	88.796
-0.4562	32.21	8.30071	88.799
-0.4562	32.2099	8.30071	88.817
-0.4555	32.2095	8.30057	88.857
-0.455	32.2097	8.30046	88.879
-0.4543	32.2098	8.30029	88.891
-0.4535	32.2099	8.30011	88.921
-0.4532	32.2107	8.29999	88.942
-0.4524	32.2111	8.2998	88.959
-0.4518	32.2116	8.29964	88.994
-0.451	32.2122	8.29941	89.001
