Time (hh:mm:ss)	[CH4] dissolved with water vapour (ppm)
2024/07/03 13:40:21	3.07568
2024/07/03 13:40:22	2.87792
2024/07/03 13:40:23	2.87796
2024/07/03 13:40:24	3.019
2024/07/03 13:40:25	3.08904
2024/07/03 13:40:26	3.08877
2024/07/03 13:40:27	3.05745
2024/07/03 13:40:28	3.05853
2024/07/03 13:40:29	3.1535
2024/07/03 13:40:30	3.15366
2024/07/03 13:40:31	3.15402
2024/07/03 13:40:32	2.96771
2024/07/03 13:40:33	2.96873
2024/07/03 13:40:34	2.96204
2024/07/03 13:40:35	2.99374
2024/07/03 13:40:36	2.98299
2024/07/03 13:40:37	3.0632
2024/07/03 13:40:38	3.0633
2024/07/03 13:40:39	3.06608
2024/07/03 13:40:40	3.06632
2024/07/03 13:40:41	2.98317
2024/07/03 13:40:42	3.07754
2024/07/03 13:40:43	3.07735
2024/07/03 13:40:44	3.07791
2024/07/03 13:40:45	3.07765
2024/07/03 13:40:46	3.07744
2024/07/03 13:40:47	3.07693
2024/07/03 13:40:48	3.07736
2024/07/03 13:40:49	3.07773
2024/07/03 13:40:50	2.89251
2024/07/03 13:40:51	3.13262
2024/07/03 13:40:52	2.98099
2024/07/03 13:40:53	2.98128
2024/07/03 13:40:54	2.8566
2024/07/03 13:40:55	2.85692
2024/07/03 13:40:56	2.85722
2024/07/03 13:40:57	3.01711
2024/07/03 13:40:58	2.99363
2024/07/03 13:40:59	2.99392
2024/07/03 13:41:00	3.00648
2024/07/03 13:41:01	3.00602
2024/07/03 13:41:02	3.00552
2024/07/03 13:41:03	3.00555
2024/07/03 13:41:04	3.00557
2024/07/03 13:41:05	3.00614
2024/07/03 13:41:06	3.00571
2024/07/03 13:41:07	3.00603
2024/07/03 13:41:08	3.00526
2024/07/03 13:41:09	3.00603
2024/07/03 13:41:10	3.05572
2024/07/03 13:41:11	3.03923
2024/07/03 13:41:12	3.12179
2024/07/03 13:41:13	3.12158
2024/07/03 13:41:14	3.12183
2024/07/03 13:41:15	3.12195
2024/07/03 13:41:16	3.12179
2024/07/03 13:41:17	3.12268
2024/07/03 13:41:18	3.01374
2024/07/03 13:41:19	3.04183
2024/07/03 13:41:20	2.97265
2024/07/03 13:41:21	2.96656
2024/07/03 13:41:22	2.96657
2024/07/03 13:41:23	2.96686
2024/07/03 13:41:24	2.96732
2024/07/03 13:41:25	2.96619
2024/07/03 13:41:26	2.9671
2024/07/03 13:41:27	2.96779
2024/07/03 13:41:28	2.96673
2024/07/03 13:41:29	2.96687
2024/07/03 13:41:30	2.96601
2024/07/03 13:41:31	2.99409
2024/07/03 13:41:32	2.96572
2024/07/03 13:41:33	2.96569
2024/07/03 13:41:34	3.0364
2024/07/03 13:41:35	2.79206
2024/07/03 13:41:36	2.79191
2024/07/03 13:41:37	2.79178
2024/07/03 13:41:38	2.79197
2024/07/03 13:41:39	2.79179
2024/07/03 13:41:40	2.97812
2024/07/03 13:41:41	2.9782
2024/07/03 13:41:42	2.96994
2024/07/03 13:41:43	2.7907
2024/07/03 13:41:44	2.79071
2024/07/03 13:41:45	2.7907
2024/07/03 13:41:46	2.79117
2024/07/03 13:41:47	2.79124
2024/07/03 13:41:48	2.79138
2024/07/03 13:41:49	2.79115
2024/07/03 13:41:50	2.79161
2024/07/03 13:41:51	2.79083
2024/07/03 13:41:52	2.79044
2024/07/03 13:41:53	2.79138
2024/07/03 13:41:54	3.09462
2024/07/03 13:41:55	3.09411
2024/07/03 13:41:56	3.09409
2024/07/03 13:41:57	3.09446
2024/07/03 13:41:58	3.13281
2024/07/03 13:41:59	3.13271
2024/07/03 13:42:00	3.13269
2024/07/03 13:42:01	3.03189
2024/07/03 13:42:02	3.04366
2024/07/03 13:42:03	3.0438
2024/07/03 13:42:04	3.04323
2024/07/03 13:42:05	3.04351
2024/07/03 13:42:06	3.04374
2024/07/03 13:42:07	3.11514
2024/07/03 13:42:08	3.11574
2024/07/03 13:42:09	3.07607
2024/07/03 13:42:10	3.05213
2024/07/03 13:42:11	3.05218
2024/07/03 13:42:12	3.05228
2024/07/03 13:42:13	3.04003
2024/07/03 13:42:14	3.0392
2024/07/03 13:42:15	3.03958
2024/07/03 13:42:16	3.03915
2024/07/03 13:42:17	3.03987
2024/07/03 13:42:18	3.03977
2024/07/03 13:42:19	2.98584
2024/07/03 13:42:20	3.06143
2024/07/03 13:42:21	3.06128
2024/07/03 13:42:22	3.04071
2024/07/03 13:42:23	3.0578
2024/07/03 13:42:24	3.05739
2024/07/03 13:42:25	3.06848
2024/07/03 13:42:26	3.11635
2024/07/03 13:42:27	2.90647
2024/07/03 13:42:28	3.14335
2024/07/03 13:42:29	3.14346
2024/07/03 13:42:30	3.01883
2024/07/03 13:42:31	3.16796
2024/07/03 13:42:32	3.16733
2024/07/03 13:42:33	3.03353
2024/07/03 13:42:34	3.0419
2024/07/03 13:42:35	3.04176
2024/07/03 13:42:36	3.11666
2024/07/03 13:42:37	3.11627
2024/07/03 13:42:38	3.11596
2024/07/03 13:42:39	3.11627
2024/07/03 13:42:40	3.11695
2024/07/03 13:42:41	3.11617
2024/07/03 13:42:42	3.11648
2024/07/03 13:42:43	3.07384
2024/07/03 13:42:44	3.09038
2024/07/03 13:42:45	3.08804
2024/07/03 13:42:46	3.08756
2024/07/03 13:42:47	3.08746
2024/07/03 13:42:48	3.08799
2024/07/03 13:42:49	3.08774
2024/07/03 13:42:50	3.0208
2024/07/03 13:42:51	3.02165
2024/07/03 13:42:52	2.96658
2024/07/03 13:42:53	2.96637
2024/07/03 13:42:54	2.96751
2024/07/03 13:42:55	2.96725
2024/07/03 13:42:56	2.96766
2024/07/03 13:42:57	3.06916
2024/07/03 13:42:58	3.08803
2024/07/03 13:42:59	2.9649
2024/07/03 13:43:00	2.96603
2024/07/03 13:43:01	2.96595
2024/07/03 13:43:02	2.96557
2024/07/03 13:43:03	2.96575
2024/07/03 13:43:04	2.96571
2024/07/03 13:43:05	2.96514
2024/07/03 13:43:06	2.96556
2024/07/03 13:43:07	3.02402
2024/07/03 13:43:08	3.02401
2024/07/03 13:43:09	2.81284
2024/07/03 13:43:10	2.98123
2024/07/03 13:43:11	2.99864
2024/07/03 13:43:12	2.99855
2024/07/03 13:43:13	2.99965
2024/07/03 13:43:14	2.99901
2024/07/03 13:43:15	2.99907
2024/07/03 13:43:16	2.99851
2024/07/03 13:43:17	3.02404
2024/07/03 13:43:18	3.02413
2024/07/03 13:43:19	3.03053
2024/07/03 13:43:20	2.95002
2024/07/03 13:43:21	3.03877
2024/07/03 13:43:22	3.05789
2024/07/03 13:43:23	3.05718
2024/07/03 13:43:24	3.08684
2024/07/03 13:43:25	3.0864
2024/07/03 13:43:26	3.1339
2024/07/03 13:43:27	3.13385
2024/07/03 13:43:28	3.08304
2024/07/03 13:43:29	3.08293
2024/07/03 13:43:30	2.84574
2024/07/03 13:43:31	2.84587
2024/07/03 13:43:32	2.84694
2024/07/03 13:43:33	3.12156
2024/07/03 13:43:34	3.12219
2024/07/03 13:43:35	3.12226
2024/07/03 13:43:36	3.12159
2024/07/03 13:43:37	3.12174
2024/07/03 13:43:38	3.12204
2024/07/03 13:43:39	3.12211
2024/07/03 13:43:40	3.14298
2024/07/03 13:43:41	3.14331
2024/07/03 13:43:42	3.13392
2024/07/03 13:43:43	3.13398
2024/07/03 13:43:44	3.13367
2024/07/03 13:43:45	3.13422
2024/07/03 13:43:46	3.13419
2024/07/03 13:43:47	3.13366
2024/07/03 13:43:48	3.13404
2024/07/03 13:43:49	3.13554
2024/07/03 13:43:50	3.11905
2024/07/03 13:43:51	2.84905
2024/07/03 13:43:52	2.84764
2024/07/03 13:43:53	3.02477
2024/07/03 13:43:54	3.05321
2024/07/03 13:43:55	3.10968
2024/07/03 13:43:56	2.90867
2024/07/03 13:43:57	2.90886
2024/07/03 13:43:58	2.90868
2024/07/03 13:43:59	2.90873
2024/07/03 13:44:00	2.90881
2024/07/03 13:44:01	3.02538
2024/07/03 13:44:02	3.10797
2024/07/03 13:44:03	2.92322
2024/07/03 13:44:04	3.09474
2024/07/03 13:44:05	3.13134
2024/07/03 13:44:06	3.1307
2024/07/03 13:44:07	3.13087
2024/07/03 13:44:08	3.14908
2024/07/03 13:44:09	3.14762
2024/07/03 13:44:10	3.1474
2024/07/03 13:44:11	3.1473
2024/07/03 13:44:12	3.12252
2024/07/03 13:44:13	3.14728
2024/07/03 13:44:14	3.14981
2024/07/03 13:44:15	3.14799
2024/07/03 13:44:16	3.1497
2024/07/03 13:44:17	3.14895
2024/07/03 13:44:18	3.06706
2024/07/03 13:44:19	3.0457
2024/07/03 13:44:20	3.04583
2024/07/03 13:44:21	3.04557
2024/07/03 13:44:22	3.0466
2024/07/03 13:44:23	3.11343
2024/07/03 13:44:24	3.1624
2024/07/03 13:44:25	3.20589
2024/07/03 13:44:26	3.20573
2024/07/03 13:44:27	2.80289
2024/07/03 13:44:28	3.05228
2024/07/03 13:44:29	3.03733
2024/07/03 13:44:30	3.0377
2024/07/03 13:44:31	3.15489
2024/07/03 13:44:32	2.94297
2024/07/03 13:44:33	3.1586
2024/07/03 13:44:34	3.15915
2024/07/03 13:44:35	3.15893
2024/07/03 13:44:36	3.15923
2024/07/03 13:44:37	3.15925
2024/07/03 13:44:38	3.15913
2024/07/03 13:44:39	3.1587
2024/07/03 13:44:40	3.15929
2024/07/03 13:44:41	3.16013
2024/07/03 13:44:42	3.15964
2024/07/03 13:44:43	3.0635
2024/07/03 13:44:44	3.16943
2024/07/03 13:44:45	3.0692
2024/07/03 13:44:46	3.1056
2024/07/03 13:44:47	3.10517
2024/07/03 13:44:48	3.06948
2024/07/03 13:44:49	3.13906
2024/07/03 13:44:50	3.07996
2024/07/03 13:44:51	3.13484
2024/07/03 13:44:52	2.93308
2024/07/03 13:44:53	2.93297
2024/07/03 13:44:54	3.02541
2024/07/03 13:44:55	3.02599
2024/07/03 13:44:56	2.93702
2024/07/03 13:44:57	2.93641
2024/07/03 13:44:58	2.93683
2024/07/03 13:44:59	2.93648
2024/07/03 13:45:00	2.82002
2024/07/03 13:45:01	2.81913
2024/07/03 13:45:02	2.99769
2024/07/03 13:45:03	3.14497
2024/07/03 13:45:04	3.14441
2024/07/03 13:45:05	3.14476
2024/07/03 13:45:06	3.14482
2024/07/03 13:45:07	3.1444
2024/07/03 13:45:08	3.03818
2024/07/03 13:45:09	3.11541
2024/07/03 13:45:10	3.11507
2024/07/03 13:45:11	3.17753
2024/07/03 13:45:12	3.17757
2024/07/03 13:45:13	3.17804
2024/07/03 13:45:14	3.03629
2024/07/03 13:45:15	3.17439
2024/07/03 13:45:16	3.09372
2024/07/03 13:45:17	3.09396
2024/07/03 13:45:18	3.09459
2024/07/03 13:45:19	3.11904
2024/07/03 13:45:20	3.11769
2024/07/03 13:45:21	3.11822
2024/07/03 13:45:22	3.13478
2024/07/03 13:45:23	3.13479
2024/07/03 13:45:24	3.13466
2024/07/03 13:45:25	3.13409
2024/07/03 13:45:26	3.13383
2024/07/03 13:45:27	3.13568
2024/07/03 13:45:28	3.1357
2024/07/03 13:45:29	2.87888
2024/07/03 13:45:30	2.8784
2024/07/03 13:45:31	2.87966
2024/07/03 13:45:32	2.87883
2024/07/03 13:45:33	2.87809
2024/07/03 13:45:34	2.87859
2024/07/03 13:45:35	2.87822
2024/07/03 13:45:36	2.88021
2024/07/03 13:45:37	2.87958
2024/07/03 13:45:38	2.87962
2024/07/03 13:45:39	3.08476
2024/07/03 13:45:40	3.13387
2024/07/03 13:45:41	3.13324
2024/07/03 13:45:42	3.13289
2024/07/03 13:45:43	2.84293
2024/07/03 13:45:44	3.10839
2024/07/03 13:45:45	3.10749
2024/07/03 13:45:46	3.09963
2024/07/03 13:45:47	3.09896
2024/07/03 13:45:48	3.04585
2024/07/03 13:45:49	3.0453
2024/07/03 13:45:50	3.04452
2024/07/03 13:45:51	3.04487
2024/07/03 13:45:52	3.04469
2024/07/03 13:45:53	3.04451
2024/07/03 13:45:54	3.04521
2024/07/03 13:45:55	3.04488
2024/07/03 13:45:56	3.04896
2024/07/03 13:45:57	3.04703
2024/07/03 13:45:58	3.04577
2024/07/03 13:45:59	3.04528
2024/07/03 13:46:00	3.05586
2024/07/03 13:46:01	3.0538
2024/07/03 13:46:02	4.61887
2024/07/03 13:46:03	4.61495
2024/07/03 13:46:04	4.61671
2024/07/03 13:46:05	3.13119
2024/07/03 13:46:06	3.1312
2024/07/03 13:46:07	3.06174
2024/07/03 13:46:08	3.12714
2024/07/03 13:46:09	3.06609
2024/07/03 13:46:10	3.06618
2024/07/03 13:46:11	3.03753
2024/07/03 13:46:12	3.03815
2024/07/03 13:46:13	3.11582
2024/07/03 13:46:14	3.11962
2024/07/03 13:46:15	3.09614
2024/07/03 13:46:16	3.09619
2024/07/03 13:46:17	3.09704
2024/07/03 13:46:18	3.11343
2024/07/03 13:46:19	3.13138
2024/07/03 13:46:20	4.59576
2024/07/03 13:46:21	3.09676
2024/07/03 13:46:22	3.09398
2024/07/03 13:46:23	3.09148
2024/07/03 13:46:24	3.09185
2024/07/03 13:46:25	4.48052
2024/07/03 13:46:26	4.47942
2024/07/03 13:46:27	4.61193
2024/07/03 13:46:28	4.61606
2024/07/03 13:46:29	3.13172
2024/07/03 13:46:30	2.90375
2024/07/03 13:46:31	3.86533
2024/07/03 13:46:32	3.86397
2024/07/03 13:46:33	3.86503
2024/07/03 13:46:34	4.06474
2024/07/03 13:46:35	4.32154
2024/07/03 13:46:36	4.32241
2024/07/03 13:46:37	4.32198
2024/07/03 13:46:38	4.32143
2024/07/03 13:46:39	4.32158
2024/07/03 13:46:40	4.32218
2024/07/03 13:46:41	2.79415
2024/07/03 13:46:42	2.79476
2024/07/03 13:46:43	2.7947
2024/07/03 13:46:44	2.3927
2024/07/03 13:46:45	2.39221
2024/07/03 13:46:46	2.39246
2024/07/03 13:46:47	2.41208
2024/07/03 13:46:48	2.41103
2024/07/03 13:46:49	2.43557
2024/07/03 13:46:50	2.43621
2024/07/03 13:46:51	2.43625
2024/07/03 13:46:52	2.43646
2024/07/03 13:46:53	2.4362
2024/07/03 13:46:54	2.65346
2024/07/03 13:46:55	2.80238
2024/07/03 13:46:56	2.80277
2024/07/03 13:46:57	2.80364
2024/07/03 13:46:58	2.8027
2024/07/03 13:46:59	3.1249
2024/07/03 13:47:00	3.13077
2024/07/03 13:47:01	2.85655
2024/07/03 13:47:02	3.07057
2024/07/03 13:47:03	3.07089
2024/07/03 13:47:04	3.07141
2024/07/03 13:47:05	3.08759
2024/07/03 13:47:06	3.08872
2024/07/03 13:47:07	3.08813
2024/07/03 13:47:08	3.08851
2024/07/03 13:47:09	3.08808
2024/07/03 13:47:10	3.08828
2024/07/03 13:47:11	2.75831
2024/07/03 13:47:12	2.75835
2024/07/03 13:47:13	2.75879
2024/07/03 13:47:14	2.75849
2024/07/03 13:47:15	2.75874
2024/07/03 13:47:16	2.75859
2024/07/03 13:47:17	2.69559
2024/07/03 13:47:18	2.69584
2024/07/03 13:47:19	2.74964
2024/07/03 13:47:20	2.71354
2024/07/03 13:47:21	2.71213
2024/07/03 13:47:22	2.71146
2024/07/03 13:47:23	2.60301
2024/07/03 13:47:24	2.64413
2024/07/03 13:47:25	2.64413
2024/07/03 13:47:26	2.59458
2024/07/03 13:47:27	2.59483
2024/07/03 13:47:28	2.59503
2024/07/03 13:47:29	2.59378
2024/07/03 13:47:30	2.44383
2024/07/03 13:47:31	2.44412
2024/07/03 13:47:32	2.44345
2024/07/03 13:47:33	2.44366
2024/07/03 13:47:34	2.44354
2024/07/03 13:47:35	2.31203
2024/07/03 13:47:36	2.31203
2024/07/03 13:47:37	2.31594
2024/07/03 13:47:38	2.31651
2024/07/03 13:47:39	2.31592
2024/07/03 13:47:40	2.3154
2024/07/03 13:47:41	2.31686
2024/07/03 13:47:42	2.31616
2024/07/03 13:47:43	2.31607
2024/07/03 13:47:44	2.31593
2024/07/03 13:47:45	2.31615
2024/07/03 13:47:46	2.31595
2024/07/03 13:47:47	2.15909
2024/07/03 13:47:48	2.13996
2024/07/03 13:47:49	2.14017
2024/07/03 13:47:50	2.13982
2024/07/03 13:47:51	2.08267
2024/07/03 13:47:52	2.10544
2024/07/03 13:47:53	2.10642
2024/07/03 13:47:54	2.08006
2024/07/03 13:47:55	2.0462
2024/07/03 13:47:56	2.0467
2024/07/03 13:47:57	2.04714
2024/07/03 13:47:58	2.03715
2024/07/03 13:47:59	1.96586
2024/07/03 13:48:00	1.96595
2024/07/03 13:48:01	1.96663
2024/07/03 13:48:02	1.96615
2024/07/03 13:48:03	1.96659
2024/07/03 13:48:04	1.93007
2024/07/03 13:48:05	1.92979
2024/07/03 13:48:06	1.92973
2024/07/03 13:48:07	1.93047
2024/07/03 13:48:08	1.85049
2024/07/03 13:48:09	1.85056
2024/07/03 13:48:10	1.83353
2024/07/03 13:48:11	1.83335
2024/07/03 13:48:12	1.82226
2024/07/03 13:48:13	1.82227
2024/07/03 13:48:14	1.82285
2024/07/03 13:48:15	1.82209
2024/07/03 13:48:16	1.78511
2024/07/03 13:48:17	1.77147
2024/07/03 13:48:18	1.75068
2024/07/03 13:48:19	1.75087
2024/07/03 13:48:20	1.7288
2024/07/03 13:48:21	1.76567
2024/07/03 13:48:22	1.74877
2024/07/03 13:48:23	1.6875
2024/07/03 13:48:24	1.68741
2024/07/03 13:48:25	1.74725
2024/07/03 13:48:26	1.74708
2024/07/03 13:48:27	1.66174
2024/07/03 13:48:28	1.71051
2024/07/03 13:48:29	1.71053
2024/07/03 13:48:30	1.62114
2024/07/03 13:48:31	1.62948
2024/07/03 13:48:32	1.60322
2024/07/03 13:48:33	1.64196
2024/07/03 13:48:34	1.65326
2024/07/03 13:48:35	1.65344
2024/07/03 13:48:36	1.56232
2024/07/03 13:48:37	1.56253
2024/07/03 13:48:38	1.56307
2024/07/03 13:48:39	1.60761
2024/07/03 13:48:40	1.66583
2024/07/03 13:48:41	1.62149
2024/07/03 13:48:42	1.57792
2024/07/03 13:48:43	1.57832
2024/07/03 13:48:44	1.47231
2024/07/03 13:48:45	1.49371
2024/07/03 13:48:46	1.48812
2024/07/03 13:48:47	1.59062
2024/07/03 13:48:48	1.55075
2024/07/03 13:48:49	1.31064
2024/07/03 13:48:50	1.82568
2024/07/03 13:48:51	1.82827
2024/07/03 13:48:52	1.83367
2024/07/03 13:48:53	1.76612
2024/07/03 13:48:54	1.89413
2024/07/03 13:48:55	2.14328
2024/07/03 13:48:56	2.27922
2024/07/03 13:48:57	2.47008
2024/07/03 13:48:58	2.97837
2024/07/03 13:48:59	3.21353
2024/07/03 13:49:00	3.28309
2024/07/03 13:49:01	3.64303
2024/07/03 13:49:02	3.71477
2024/07/03 13:49:03	3.96753
2024/07/03 13:49:04	4.07833
2024/07/03 13:49:05	4.0515
2024/07/03 13:49:06	4.20522
2024/07/03 13:49:07	4.18456
2024/07/03 13:49:08	4.29406
2024/07/03 13:49:09	4.20369
2024/07/03 13:49:10	4.28077
2024/07/03 13:49:11	4.41368
2024/07/03 13:49:12	4.15728
2024/07/03 13:49:13	4.29582
2024/07/03 13:49:14	4.64252
2024/07/03 13:49:15	4.59837
2024/07/03 13:49:16	4.33283
2024/07/03 13:49:17	4.26069
2024/07/03 13:49:18	4.3651
2024/07/03 13:49:19	4.447
2024/07/03 13:49:20	4.33894
2024/07/03 13:49:21	4.25955
2024/07/03 13:49:22	4.18956
2024/07/03 13:49:23	4.12211
2024/07/03 13:49:24	4.20571
2024/07/03 13:49:25	4.29464
2024/07/03 13:49:26	4.35597
2024/07/03 13:49:27	4.41678
2024/07/03 13:49:28	4.18162
2024/07/03 13:49:29	4.06831
2024/07/03 13:49:30	4.05998
2024/07/03 13:49:31	4.12718
2024/07/03 13:49:32	4.12299
2024/07/03 13:49:33	4.00415
2024/07/03 13:49:34	3.95668
2024/07/03 13:49:35	3.91568
2024/07/03 13:49:36	4.03586
2024/07/03 13:49:37	3.75189
2024/07/03 13:49:38	3.76538
2024/07/03 13:49:39	3.71423
2024/07/03 13:49:40	3.70677
2024/07/03 13:49:41	3.69797
2024/07/03 13:49:42	3.73441
2024/07/03 13:49:43	3.61185
2024/07/03 13:49:44	3.5773
2024/07/03 13:49:45	3.72507
2024/07/03 13:49:46	3.47553
2024/07/03 13:49:47	3.39039
2024/07/03 13:49:48	3.41919
2024/07/03 13:49:49	3.60478
2024/07/03 13:49:50	3.42788
2024/07/03 13:49:51	3.36002
2024/07/03 13:49:52	3.42329
2024/07/03 13:49:53	2.70297
2024/07/03 13:49:54	3.60257
2024/07/03 13:49:55	3.32312
2024/07/03 13:49:56	3.4555
2024/07/03 13:49:57	3.39019
2024/07/03 13:49:58	3.12312
2024/07/03 13:49:59	3.07091
2024/07/03 13:50:00	2.97985
2024/07/03 13:50:01	3.14106
2024/07/03 13:50:02	3.25253
2024/07/03 13:50:03	3.25436
2024/07/03 13:50:04	3.50176
2024/07/03 13:50:05	3.16078
2024/07/03 13:50:06	3.335
2024/07/03 13:50:07	3.1338
2024/07/03 13:50:08	3.00366
2024/07/03 13:50:09	3.22157
2024/07/03 13:50:10	3.40288
2024/07/03 13:50:11	3.09976
2024/07/03 13:50:12	3.23032
2024/07/03 13:50:13	3.1315
2024/07/03 13:50:14	3.22702
2024/07/03 13:50:15	3.2403
2024/07/03 13:50:16	3.43767
2024/07/03 13:50:17	3.0164
2024/07/03 13:50:18	2.81881
2024/07/03 13:50:19	3.09446
2024/07/03 13:50:20	3.07043
2024/07/03 13:50:21	3.01802
2024/07/03 13:50:22	3.06495
2024/07/03 13:50:23	3.37931
2024/07/03 13:50:24	3.18971
2024/07/03 13:50:25	3.2796
2024/07/03 13:50:26	2.95234
2024/07/03 13:50:27	3.11927
2024/07/03 13:50:28	2.98207
2024/07/03 13:50:29	3.26499
2024/07/03 13:50:30	2.80091
2024/07/03 13:50:31	3.11062
2024/07/03 13:50:32	3.00851
2024/07/03 13:50:33	2.91343
2024/07/03 13:50:34	3.04185
2024/07/03 13:50:35	2.97139
2024/07/03 13:50:36	2.9954
2024/07/03 13:50:37	2.95696
2024/07/03 13:50:38	2.6514
2024/07/03 13:50:39	2.7948
2024/07/03 13:50:40	2.89184
2024/07/03 13:50:41	2.96198
2024/07/03 13:50:42	2.84636
2024/07/03 13:50:43	2.71039
2024/07/03 13:50:44	2.76544
2024/07/03 13:50:45	3.06219
2024/07/03 13:50:46	2.97878
2024/07/03 13:50:47	2.86608
2024/07/03 13:50:48	2.44224
2024/07/03 13:50:49	2.24048
2024/07/03 13:50:50	2.56629
2024/07/03 13:50:51	2.65816
2024/07/03 13:50:52	2.79851
2024/07/03 13:50:53	2.93052
2024/07/03 13:50:54	2.68756
2024/07/03 13:50:55	2.96942
2024/07/03 13:50:56	2.37739
2024/07/03 13:50:57	2.70684
2024/07/03 13:50:58	2.87336
2024/07/03 13:50:59	2.95246
2024/07/03 13:51:00	2.76925
2024/07/03 13:51:01	2.65076
2024/07/03 13:51:02	2.2488
2024/07/03 13:51:03	2.91226
2024/07/03 13:51:04	2.71638
2024/07/03 13:51:05	2.6499
2024/07/03 13:51:06	2.94405
2024/07/03 13:51:07	2.66531
2024/07/03 13:51:08	2.22985
2024/07/03 13:51:09	3.12891
2024/07/03 13:51:10	2.94627
2024/07/03 13:51:11	2.96465
2024/07/03 13:51:12	2.56597
2024/07/03 13:51:13	3.38362
2024/07/03 13:51:14	2.73331
2024/07/03 13:51:15	3.53767
2024/07/03 13:51:16	1.98818
2024/07/03 13:51:17	2.79145
2024/07/03 13:51:18	2.04647
2024/07/03 13:51:19	2.64004
2024/07/03 13:51:20	3.11267
2024/07/03 13:51:21	3.53716
2024/07/03 13:51:22	3.17702
2024/07/03 13:51:23	2.74796
2024/07/03 13:51:24	2.74
2024/07/03 13:51:25	2.67081
2024/07/03 13:51:26	2.89186
2024/07/03 13:51:27	3.2515
2024/07/03 13:51:28	2.98541
2024/07/03 13:51:29	3.24945
2024/07/03 13:51:30	3.3206
2024/07/03 13:51:31	3.05087
2024/07/03 13:51:32	3.0175
2024/07/03 13:51:33	3.30592
2024/07/03 13:51:34	3.1551
2024/07/03 13:51:35	2.58912
2024/07/03 13:51:36	2.61926
2024/07/03 13:51:37	3.28011
2024/07/03 13:51:38	3.6811
2024/07/03 13:51:39	3.36799
2024/07/03 13:51:40	3.46974
2024/07/03 13:51:41	3.04033
2024/07/03 13:51:42	3.36626
2024/07/03 13:51:43	4.08647
2024/07/03 13:51:44	4.01591
2024/07/03 13:51:45	4.27034
2024/07/03 13:51:46	4.2597
2024/07/03 13:51:47	3.77176
2024/07/03 13:51:48	3.79111
2024/07/03 13:51:49	3.49747
2024/07/03 13:51:50	3.85893
2024/07/03 13:51:51	4.07291
2024/07/03 13:51:52	4.08848
2024/07/03 13:51:53	4.30272
2024/07/03 13:51:54	5.13456
2024/07/03 13:51:55	3.18519
2024/07/03 13:51:56	4.11536
2024/07/03 13:51:57	3.96467
2024/07/03 13:51:58	4.18676
2024/07/03 13:51:59	4.2565
2024/07/03 13:52:00	3.94683
2024/07/03 13:52:01	3.24882
2024/07/03 13:52:02	3.77902
2024/07/03 13:52:03	3.46495
2024/07/03 13:52:04	4.83265
2024/07/03 13:52:05	4.68847
2024/07/03 13:52:06	4.27108
2024/07/03 13:52:07	3.82263
2024/07/03 13:52:08	3.97626
2024/07/03 13:52:09	4.56852
2024/07/03 13:52:10	5.46031
2024/07/03 13:52:11	4.19948
2024/07/03 13:52:12	2.8093
2024/07/03 13:52:13	4.4214
2024/07/03 13:52:14	4.88196
2024/07/03 13:52:15	4.88555
2024/07/03 13:52:16	4.12035
2024/07/03 13:52:17	5.10393
2024/07/03 13:52:18	4.50339
2024/07/03 13:52:19	3.78138
2024/07/03 13:52:20	5.22403
2024/07/03 13:52:21	5.08455
2024/07/03 13:52:22	4.10279
2024/07/03 13:52:23	4.12161
2024/07/03 13:52:24	6.40596
2024/07/03 13:52:25	6.97272
2024/07/03 13:52:26	5.9243
2024/07/03 13:52:27	4.53482
2024/07/03 13:52:28	3.5676
2024/07/03 13:52:29	4.24763
2024/07/03 13:52:30	4.02744
2024/07/03 13:52:31	5.31406
2024/07/03 13:52:32	4.20876
2024/07/03 13:52:33	10.075
2024/07/03 13:52:34	4.76401
2024/07/03 13:52:35	4.36433
2024/07/03 13:52:36	4.65124
2024/07/03 13:52:37	5.01513
2024/07/03 13:52:38	4.025
2024/07/03 13:52:39	4.81197
2024/07/03 13:52:40	5.30638
2024/07/03 13:52:41	4.91369
2024/07/03 13:52:42	4.71457
2024/07/03 13:52:43	4.38127
2024/07/03 13:52:44	3.99739
2024/07/03 13:52:45	4.92729
2024/07/03 13:52:46	5.10165
2024/07/03 13:52:47	4.19631
2024/07/03 13:52:48	4.05307
2024/07/03 13:52:49	3.58443
2024/07/03 13:52:50	4.73359
2024/07/03 13:52:51	3.69194
2024/07/03 13:52:52	3.90532
2024/07/03 13:52:53	4.11863
2024/07/03 13:52:54	3.75948
2024/07/03 13:52:55	4.52011
2024/07/03 13:52:56	5.11884
2024/07/03 13:52:57	5.44156
2024/07/03 13:52:58	4.87831
2024/07/03 13:52:59	5.81176
2024/07/03 13:53:00	6.07522
2024/07/03 13:53:01	5.34331
2024/07/03 13:53:02	4.48817
2024/07/03 13:53:03	5.2542
2024/07/03 13:53:04	3.82307
2024/07/03 13:53:05	5.47972
2024/07/03 13:53:06	6.6441
2024/07/03 13:53:07	5.26134
2024/07/03 13:53:08	4.67582
2024/07/03 13:53:09	5.06921
2024/07/03 13:53:10	5.23905
2024/07/03 13:53:11	5.41676
2024/07/03 13:53:12	6.07103
2024/07/03 13:53:13	5.05343
2024/07/03 13:53:14	4.42242
2024/07/03 13:53:15	5.08454
2024/07/03 13:53:16	4.11678
